Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001052,E02001055,18,0,2,0,3,0,0,10,1,1,1,0,5099.4946616765465,0.02892850182604449
E02001052,E02001057,33,0,1,0,6,0,0,20,5,0,1,0,4223.496128067111,0.015388337895203183
E02001052,E02001059,36,0,0,1,11,0,1,21,0,0,1,1,5754.8233258216405,0.015875580097250968
E02001052,E02001061,15,0,0,0,4,0,0,8,1,0,2,0,8099.3129949661325,0.021640769567033234
E02001052,E02001062,80,0,9,3,23,0,0,31,4,2,7,1,5737.968202309172,0.018915819954519388
E02001052,E02001063,12,0,3,0,2,0,0,6,0,0,1,0,6198.7209150793815,0.021568492975993694
E02001052,E02001064,26,0,0,0,4,2,0,15,3,0,2,0,8009.108182858641,0.019968924061338322
E02001052,E02001066,26,0,2,1,7,0,0,15,1,0,0,0,7365.115546211275,0.024219097661154047
E02001052,E02001068,12,0,0,0,4,0,0,8,0,0,0,0,7268.576073918004,0.018928003441410244
E02001052,E02001070,17,0,0,0,4,0,0,12,0,0,1,0,7795.0308423221,0.018372700333044816
E02001052,E02001071,15,0,0,0,6,0,0,6,1,0,1,1,9070.499488425387,0.017285680306887378
E02001052,E02001072,11,0,0,0,5,0,0,5,0,1,0,0,7916.784454429074,0.01734726684497099
E02001052,E02001073,14,0,0,0,3,0,0,6,1,0,4,0,9077.990398293634,0.01826178494695969
E02001052,E02001082,12,0,1,0,3,0,0,6,0,2,0,0,10428.777832404125,0.016868356755490796
E02001052,E02001083,18,0,0,0,2,1,0,14,1,0,0,0,11353.585450259701,0.022861628281646736
E02001052,E02001089,12,0,0,0,2,0,0,8,0,0,2,0,13065.105996584265,0.019990257241781557
E02001052,E02001259,17,0,3,0,3,0,0,10,1,0,0,0,7294.790466002772,0.01758979493123589
E02001052,E02001262,14,0,4,0,1,0,0,7,2,0,0,0,8006.605311478288,0.02079875821139866
E02001052,E02006902,318,0,65,7,93,2,1,96,16,8,24,6,3235.010863705683,0.019269199491680454
E02001052,E02006912,206,0,43,1,53,5,0,67,16,5,12,4,4673.478758340894,0.019502459223634562
E02001052,E02006913,207,0,2,1,29,1,1,96,11,4,60,2,1132.6722700926375,0.015736269659279913
E02001052,E02006914,38,0,6,0,15,2,0,10,1,1,3,0,5378.553313526313,0.018480615328618926
E02001052,E02006915,222,0,4,0,22,4,1,100,14,3,70,4,1309.0638590481701,0.017660953151575516
E02001052,E02006917,75,0,13,0,27,3,0,14,8,4,6,0,4832.3271230484625,0.021455440430457585
E02001053,E02001046,27,0,0,0,9,1,0,7,4,0,6,0,2972.6022180635036,0.01991619292268762
E02001053,E02001047,24,0,0,0,6,2,0,10,2,0,4,0,3693.790556793318,0.01983938706289003
E02001053,E02001049,19,0,0,0,7,0,0,9,1,0,2,0,4058.562692492447,0.0163062634564236
E02001053,E02001050,157,0,1,0,24,6,2,31,8,5,80,0,1298.1983116820334,0.02015252916516293
E02001053,E02001051,66,0,0,0,7,2,0,16,2,1,38,0,1960.5972329314113,0.017273353680077895
E02001053,E02001052,42,0,1,0,9,1,1,21,3,0,6,0,1821.081115062162,0.02460892614338311
E02001053,E02001053,127,0,0,0,18,0,0,32,4,2,71,0,0,0.019197591412924663
E02001053,E02001055,95,0,0,0,14,5,0,32,6,7,30,1,3436.1208979851713,0.018791237902072922
E02001053,E02001057,32,0,0,0,10,0,0,11,0,1,10,0,3228.9134617117106,0.019042533818310083
E02001053,E02001059,75,0,0,0,18,5,2,36,7,4,3,0,4407.8461205300755,0.017838599778549662
E02001053,E02001061,25,0,0,0,7,0,0,12,1,2,3,0,6440.24153597023,0.01648169295645694
E02001053,E02001062,45,0,0,0,14,0,0,21,1,4,5,0,5347.508363912013,0.02784792376020369
E02001053,E02001063,24,0,0,0,12,0,0,8,2,1,1,0,5910.866265407064,0.023714924957437645
E02001053,E02001064,37,0,0,0,12,1,0,13,4,2,5,0,7014.525516503241,0.025453724104274947
E02001053,E02001066,28,0,0,0,15,1,0,8,0,4,0,0,6974.655707814116,0.027951795230474853
E02001053,E02001070,21,0,0,0,9,0,0,11,0,0,1,0,7507.176192649783,0.022540074444086403
E02001053,E02001089,12,0,0,0,3,0,0,7,0,0,1,1,12777.25134691195,0.02731428652394922
E02001053,E02001259,16,0,1,1,1,0,0,6,1,3,2,1,7019.4641682343035,0.03586214092224138
E02001053,E02006902,258,0,0,4,147,5,1,59,15,7,19,1,2844.5510253085235,0.03474478029687304
E02001053,E02006912,145,0,0,1,83,1,1,45,3,5,6,0,4283.0189199437355,0.017749612567874936
E02001053,E02006913,90,0,0,0,28,3,0,34,5,3,17,0,1939.3506154857616,0.025455217601559943
E02001053,E02006914,37,0,0,0,16,1,0,11,2,4,3,0,5090.698663853996,0.018435129737242355
E02001053,E02006915,33,0,0,0,5,1,0,19,4,1,3,0,2583.4541069371426,0.0265779763513892
E02001053,E02006917,61,0,0,1,32,1,0,18,3,0,6,0,4544.472473376145,0.024785674690378953
E02001055,E02001049,18,0,0,0,2,0,0,8,1,2,5,0,2740.4857425898613,0.022851906256696714
E02001055,E02001050,69,0,0,0,17,0,0,38,7,3,4,0,3633.4675791961927,0.02528243268388781
E02001055,E02001051,19,0,0,0,3,1,1,8,1,2,3,0,2300.514259218013,0.027759444648077686
E02001055,E02001052,18,0,0,0,5,0,0,12,1,0,0,0,5146.687658801293,0.02838735693810675
E02001055,E02001053,35,0,0,1,5,3,0,17,2,2,5,0,3390.7160815100765,0.025517122419028745
E02001055,E02001055,368,0,1,2,35,2,3,116,33,17,158,1,0,0.027918414148566
E02001055,E02001056,52,0,0,0,10,1,0,19,1,4,16,1,2063.5043757210947,0.025730566236091
E02001055,E02001057,32,0,0,0,9,0,0,18,4,1,0,0,3659.0265775091284,0.027725446248964825
E02001055,E02001059,92,0,0,0,13,6,0,40,18,7,8,0,2871.832363106477,NaN
E02001055,E02001061,28,0,0,1,7,0,0,12,7,0,1,0,4116.0758292800465,0.018762229129737604
E02001055,E02001062,72,0,0,0,16,0,0,44,6,2,4,0,5383.47119876442,0.024011885445737183
E02001055,E02001063,28,0,0,0,5,1,0,20,0,1,1,0,6941.568851368982,0.034930826992668765
E02001055,E02001064,28,0,0,0,2,0,1,16,3,4,2,0,5641.120937045414,0.01879890639851002
E02001055,E02001066,54,0,0,0,19,0,0,27,3,2,3,0,6367.217875330491,0.015176434982778124
E02001055,E02001070,11,0,0,0,2,0,0,6,0,1,2,0,7968.0893487457515,0.0230253480960134
E02001055,E02001259,19,0,0,0,5,0,0,10,3,1,0,0,8454.992842670592,0.019954147650594896
E02001055,E02006902,251,0,1,0,125,3,1,78,24,13,6,0,5052.939206988575,0.022712499531432197
E02001055,E02006912,140,0,0,2,68,0,1,48,14,3,4,0,4991.514261032302,0.02296825210928202
E02001055,E02006913,34,0,0,1,12,1,0,13,4,1,2,0,5330.066696995839,0.025725096884951525
E02001055,E02006914,32,0,0,0,15,0,0,13,3,0,1,0,6072.451173972092,0.02160150883302078
E02001055,E02006915,19,0,0,0,3,0,0,12,2,2,0,0,5974.170188447221,0.018944782478974215
E02001055,E02006917,73,0,0,0,41,0,0,25,4,2,1,0,6314.480393446713,0.01801128562333379
E02001056,E02001049,11,0,0,0,3,0,0,4,1,0,3,0,4520.389028705232,0.01807021142404731
E02001056,E02001050,20,0,0,0,11,0,0,4,3,1,1,0,5651.082646845143,0.018936259466633087
E02001056,E02001052,16,0,0,0,2,0,0,11,1,0,2,0,6706.524430691217,0.017755504271254642
E02001056,E02001053,11,0,0,0,2,0,0,6,1,0,2,0,4885.443315629057,0.024102113361865612
E02001056,E02001055,120,0,0,0,11,0,1,41,9,7,50,1,2063.504375721095,0.020741398621735657
E02001056,E02001056,120,0,0,0,18,1,1,28,4,1,67,0,0,0.02137832939080649
E02001056,E02001057,37,0,0,1,12,0,0,17,1,0,6,0,3795.0037925570778,0.021729290289876357
E02001056,E02001059,192,0,0,2,29,12,1,67,13,4,64,0,1656.771031691798,0.017021194934385447
E02001056,E02001061,56,0,0,0,8,7,0,27,3,3,8,0,2127.163208576989,0.02025669778054854
E02001056,E02001062,81,0,1,0,26,0,0,36,9,6,3,0,5278.758074282889,0.01616921028692513
E02001056,E02001063,15,0,0,0,4,0,0,8,3,0,0,0,7076.745766410029,0.019118616434737397
E02001056,E02001064,31,0,0,0,8,1,0,8,2,2,10,0,4362.889429795478,0.018105136914111915
E02001056,E02001066,42,0,0,0,20,0,0,14,4,3,1,0,5088.986368080555,0.022616562814897517
E02001056,E02001070,14,0,0,0,2,0,0,10,2,0,0,0,6689.857841495816,0.02073722447841683
E02001056,E02001083,14,0,0,0,4,0,0,10,0,0,0,0,10343.93138377092,0.020556325009001602
E02001056,E02001259,18,0,0,0,1,1,0,12,1,1,2,0,8881.365757361666,0.016822588104437684
E02001056,E02006902,192,0,0,1,126,2,2,40,8,6,7,0,5600.286598089742,0.021094388044345103
E02001056,E02006912,98,0,0,1,46,3,0,35,3,5,4,1,5166.955449535042,0.017816937642482017
E02001056,E02006913,24,0,0,0,11,1,0,6,5,0,1,0,6824.793931114819,0.02636924181423585
E02001056,E02006914,19,0,0,0,13,0,0,6,0,0,0,0,6327.094040329061,0.019904860569006973
E02001056,E02006915,12,0,0,0,2,0,0,8,0,1,0,1,7281.812098516384,0.019501586823401987
E02001056,E02006917,46,0,0,1,29,0,0,12,3,0,1,0,6735.964230515146,0.019825748934994013
E02001057,E02001050,40,0,2,0,14,0,1,17,0,2,4,0,4554.665127232952,0.021080828501270833
E02001057,E02001052,19,0,2,2,5,0,0,5,1,1,2,1,3942.2027558485934,0.017021675488850335
E02001057,E02001055,48,0,0,0,5,1,0,19,2,5,16,0,3659.0265775091284,0.022338593102110064
E02001057,E02001056,22,0,0,0,7,0,0,1,0,0,14,0,3795.0037925570787,0.020329413810970913
E02001057,E02001057,150,0,1,2,18,1,1,39,6,5,77,0,0,0.02217275678125772
E02001057,E02001059,91,0,0,0,12,2,0,40,7,7,22,1,2162.2850113398335,0.022894438331593273
E02001057,E02001061,23,0,0,0,5,0,0,14,1,1,2,0,4280.108421215155,0.018322904820699266
E02001057,E02001062,119,0,1,1,20,0,0,36,6,10,45,0,2405.6023682796194,0.020151469492532888
E02001057,E02001063,21,0,0,0,5,0,0,8,0,2,6,0,3273.667443367116,0.019642755955047483
E02001057,E02001064,23,0,0,0,9,1,0,10,2,0,1,0,4093.9579641438736,0.03042225765191774
E02001057,E02001066,72,0,0,1,20,1,0,27,8,7,8,0,4032.7497121817264,0.012339078176010208
E02001057,E02001070,22,0,0,0,6,0,1,9,3,0,3,0,4786.425774995079,0.01314005874909698
E02001057,E02001077,12,0,0,0,2,0,0,7,2,0,1,0,7850.682937444139,0.013935790869951368
E02001057,E02001082,16,0,0,0,6,0,0,9,1,0,0,0,7437.017224746207,0.014312010737197707
E02001057,E02001083,13,0,0,0,6,0,0,4,0,1,2,0,8395.564372111643,0.013884665985395414
E02001057,E02001089,15,0,0,3,1,0,0,8,1,1,1,0,10073.345388926347,0.014785442816067206
E02001057,E02001259,19,0,2,1,5,0,1,8,0,0,2,0,5078.287434318755,0.01449049140006023
E02001057,E02001262,11,0,6,0,1,0,0,3,0,0,1,0,5802.110970455486,0.024559156088621376
E02001057,E02006902,579,0,4,13,114,6,0,57,11,20,353,1,1805.282805532665,0.014339218148558033
E02001057,E02006912,393,0,2,8,50,1,0,35,5,17,275,0,1363.8771264921295,0.025805158716189817
E02001057,E02006913,43,0,0,0,7,0,0,19,2,1,14,0,2984.8427576657436,0.015788798185557843
E02001057,E02006914,89,0,1,0,12,2,0,7,2,4,61,0,2524.0157172861495,0.024373766848483993
E02001057,E02006915,19,0,0,1,3,0,0,11,1,0,3,0,3486.808305959307,0.02519880494749987
E02001057,E02006917,136,0,3,2,21,1,1,16,1,9,82,0,2824.1127543267608,0.018762246169676706
E02001059,E02001046,13,0,0,0,4,1,0,4,0,3,1,0,6791.1918288845,NaN
E02001059,E02001050,24,0,0,0,3,0,0,16,3,0,2,0,5264.0523397754105,0.011345857389835635
E02001059,E02001051,11,0,0,0,1,0,0,8,1,0,1,0,4576.765470782951,0.017890309221243347
E02001059,E02001052,16,0,1,0,6,0,1,6,0,1,1,0,5800.782560603784,0.014597256730737397
E02001059,E02001055,54,0,0,0,5,4,0,20,3,9,12,1,2885.373989013807,0.0091588365914601
E02001059,E02001056,50,0,0,0,4,0,0,13,2,0,29,2,1670.312657599128,0.02134049701979686
E02001059,E02001057,45,0,0,0,8,0,0,18,2,1,16,0,2149.145796114735,0.0182240017043878
E02001059,E02001059,382,0,0,0,53,3,2,102,17,10,194,1,0,0.01349718403877622
E02001059,E02001061,102,0,0,2,14,3,0,41,2,2,38,0,2562.0523443316097,0.01399817867959743
E02001059,E02001062,115,0,0,0,35,0,1,56,12,2,9,0,3295.7828977784256,0.013421276970331719
E02001059,E02001063,42,0,0,0,13,1,0,19,4,1,2,2,5430.887769967687,0.013534461945704434
E02001059,E02001064,56,0,0,0,9,0,0,27,2,6,12,0,2965.3677786064386,0.013246388153984354
E02001059,E02001065,24,0,0,0,7,0,0,8,1,3,5,0,4002.2402013393043,0.013853944128480018
E02001059,E02001066,69,0,0,0,32,0,0,26,5,1,5,0,3691.4647168915185,0.015681046029415464
E02001059,E02001067,12,0,0,0,2,0,0,7,0,0,3,0,3648.9575096459025,0.011774207825322566
E02001059,E02001070,17,0,0,0,4,0,1,9,2,1,0,0,5292.336190306779,0.013911735355641247
E02001059,E02001076,11,0,0,0,3,0,0,7,0,1,0,0,5949.348614005542,0.014098518173176845
E02001059,E02001083,19,0,0,0,4,0,0,13,1,1,0,0,8946.409732581878,0.011603690613004989
E02001059,E02001089,21,0,0,1,9,0,0,8,1,0,2,0,9464.152818976398,0.01315918770602253
E02001059,E02001259,24,0,0,0,8,0,0,16,0,0,0,0,7235.507760919323,0.014274055018072138
E02001059,E02001262,13,0,1,0,5,0,0,6,1,0,0,0,7959.331297056056,0.013470576445361673
E02001059,E02006902,307,0,2,1,198,1,0,62,9,7,27,0,3954.428601647398,0.013053424943576326
E02001059,E02006912,237,0,3,6,112,1,2,56,5,16,36,0,3521.0974530927,0.014149485944009258
E02001059,E02006913,42,0,0,0,15,1,0,18,2,3,1,2,5133.988553780479,0.017167092804797172
E02001059,E02006914,51,0,0,0,29,0,0,12,2,2,6,0,4681.236043886719,0.01639109673965225
E02001059,E02006915,27,0,0,0,11,0,0,12,3,0,1,0,5635.954102074042,0.01320673172101996
E02001059,E02006917,108,0,1,0,59,1,1,22,5,5,14,0,5090.106234072802,0.013659294263318546
E02001061,E02001050,19,0,0,0,4,0,0,14,0,0,1,0,7180.162491694047,0.012322188174577819
E02001061,E02001055,25,0,0,0,7,0,0,12,4,0,1,1,4190.667584298084,0.01670937192184826
E02001061,E02001056,22,0,0,0,0,0,0,9,1,1,11,0,2127.163208576989,0.012649613931470257
E02001061,E02001057,29,0,0,0,4,0,0,20,2,1,2,0,4280.1084212151545,0.011414547239151628
E02001061,E02001059,193,0,1,0,35,5,0,79,15,15,42,1,2575.1915595567084,0.024233489411881932
E02001061,E02001061,211,0,0,4,20,2,1,56,9,7,108,4,0,0.013158030908163667
E02001061,E02001062,112,0,0,4,39,0,0,53,8,3,5,0,5069.4168724355495,0.01231164355570581
E02001061,E02001063,40,0,0,1,15,0,0,20,0,1,3,0,6076.805990862525,0.012101991981909135
E02001061,E02001064,83,0,0,2,21,0,0,21,4,5,30,0,2981.17765512211,0.013028111789008553
E02001061,E02001065,31,0,0,0,6,0,0,10,6,0,9,0,1737.3299185893532,0.014896646309060816
E02001061,E02001066,91,0,0,0,32,0,0,48,5,3,3,0,4331.130507007566,0.025299509839765512
E02001061,E02001067,27,0,0,0,7,0,0,7,1,1,11,0,2562.693910938323,0.02059633053095327
E02001061,E02001070,13,0,0,1,4,0,0,8,0,0,0,0,5640.521439993061,0.02239176777782557
E02001061,E02001071,22,0,0,0,12,0,0,7,0,0,3,0,3607.815785073098,0.024818702686750346
E02001061,E02001073,14,0,0,0,9,0,0,4,0,0,1,0,9981.45357735107,0.029018148892081576
E02001061,E02001075,17,0,0,0,2,1,0,12,1,0,1,0,4472.505331987676,NaN
E02001061,E02001082,12,0,0,0,7,1,0,3,1,0,0,0,8370.358541864105,0.024335177016291
E02001061,E02001083,14,0,0,0,6,0,0,8,0,0,0,0,9577.299630299483,0.025105182941268255
E02001061,E02001085,16,0,0,0,9,0,0,5,1,0,1,0,6757.597669019047,0.015306694420792084
E02001061,E02001189,19,0,0,0,8,0,0,10,1,0,0,0,4423.59025853689,0.023921288903884085
E02001061,E02001242,17,0,0,0,5,0,0,3,1,1,7,0,2646.4846416436917,0.017419662853551985
E02001061,E02001247,18,0,0,0,8,0,0,9,0,1,0,0,4186.6457906546075,0.023520595652538303
E02001061,E02001259,26,0,0,0,7,0,1,17,0,0,1,0,8006.799456236549,0.020456673526917737
E02001061,E02001262,14,0,0,0,4,0,0,9,1,0,0,0,8913.809934765804,0.02022675255392568
E02001061,E02006902,197,0,2,11,127,2,0,36,6,4,9,0,6085.39122674782,0.019584565200168182
E02001061,E02006912,136,0,0,19,67,0,0,35,8,3,4,0,5652.060078193121,0.02331715918765525
E02001061,E02006913,16,0,0,0,2,0,0,11,0,1,1,1,7264.9511788809,0.024900158000227483
E02001061,E02006914,42,0,0,5,24,0,0,12,0,1,0,0,6812.198668987139,0.02304231710017626
E02001061,E02006915,12,0,1,0,1,0,0,5,2,1,1,1,7766.916727174459,0.02263647000386336
E02001061,E02006917,56,0,2,6,31,0,0,15,0,0,2,0,7221.068859173222,0.02181807412819542
E02001062,E02001057,17,0,0,0,6,0,0,7,0,1,3,0,2434.7430189196048,0.022367691182614915
E02001062,E02001059,29,0,0,1,5,0,0,14,1,2,2,4,3304.2624473071082,0.02731428652394922
E02001062,E02001061,22,0,0,0,12,0,0,6,1,2,1,0,5000.098992003483,0.020151256916784488
E02001062,E02001062,307,0,0,1,42,0,0,41,3,12,204,4,0,0.018094104327121847
E02001062,E02001063,63,0,0,0,7,0,0,18,2,3,33,0,1413.1299275367237,0.031139558454108932
E02001062,E02001064,80,0,0,0,28,1,0,31,6,1,12,1,3528.1978354007465,0.019308003584666514
E02001062,E02001066,193,0,0,0,24,0,1,24,6,7,131,0,1723.8477754178818,0.01736053442813823
E02001062,E02001069,17,0,0,0,4,0,0,9,1,0,3,0,2302.0689345543447,0.02045020330890472
E02001062,E02001070,31,0,2,0,9,0,0,14,1,2,3,0,2561.3799287208767,0.017912142508211888
E02001062,E02001071,16,0,0,0,6,0,0,7,0,0,3,0,4107.81781843266,0.020215271550481237
E02001062,E02001073,14,0,0,2,7,0,0,4,1,0,0,0,5072.853998067694,0.018302712309769355
E02001062,E02001076,17,0,0,0,7,0,0,8,0,0,2,0,4174.634996284913,0.01980711085245131
E02001062,E02001080,11,0,0,0,9,0,0,1,0,0,1,0,4716.293018884357,0.017316764398712107
E02001062,E02001083,16,0,0,0,2,0,0,9,3,0,2,0,6172.511049440994,0.017243340469913514
E02001062,E02001086,11,0,0,0,8,1,0,2,0,0,0,0,6403.921092300777,0.01896768400270815
E02001062,E02001089,31,0,0,0,18,0,0,10,0,1,2,0,7656.334641216397,0.016464060506793367
E02001062,E02001188,12,0,0,0,3,0,0,9,0,0,0,0,6309.900505783071,0.0169007641014384
E02001062,E02001259,17,0,0,0,8,0,0,7,0,1,1,0,3368.5939279256067,0.01824754075442966
E02001062,E02001262,11,0,0,0,10,0,0,1,0,0,0,0,4275.604406454861,0.018730642418983205
E02001062,E02006902,195,0,1,2,100,2,0,26,1,14,49,0,2474.082686056441,0.016622093414289264
E02001062,E02006912,187,0,1,2,71,1,1,18,5,14,74,0,1190.299059492934,0.0159806227798185
E02001062,E02006913,20,0,1,1,6,1,0,7,1,0,3,0,4412.808198882927,0.019556724244982594
E02001062,E02006914,44,0,0,2,8,0,0,2,0,3,29,0,1666.422945710443,0.017955151676909777
E02001062,E02006915,12,0,0,0,2,0,1,9,0,0,0,0,4848.6290996158195,0.018263282685953414
E02001062,E02006917,67,0,0,1,27,1,0,11,3,1,23,0,2400.490199348626,0.015019311363859913
E02001063,E02001050,11,0,0,0,6,0,0,4,0,0,1,0,7128.929869530476,0.017582747537855086
E02001063,E02001055,15,0,0,0,8,0,0,4,0,1,2,0,6843.951263561927,0.016909929535161402
E02001063,E02001057,22,0,1,0,4,0,0,9,2,1,4,1,3250.8722079195218,0.020055862295670843
E02001063,E02001059,21,0,0,0,6,0,1,9,1,4,0,0,4717.392374843833,0.018653885165621702
E02001063,E02001061,12,0,0,0,3,0,0,8,1,0,0,0,6078.692881058018,0.01657104291915138
E02001063,E02001062,261,0,0,0,27,1,2,35,2,29,163,2,1413.1299275367237,0.015543883692719382
E02001063,E02001063,208,0,0,1,28,0,0,27,0,12,139,1,0,0.01841738170769177
E02001063,E02001064,16,0,0,1,3,0,0,7,0,1,4,0,4390.933538338826,0.015975335124208328
E02001063,E02001066,73,0,0,1,19,3,0,18,2,2,28,0,2653.3807250710965,0.021534444492854455
E02001063,E02001068,17,0,0,0,3,0,0,8,0,0,6,0,972.3734799129996,0.0179767401748428
E02001063,E02001069,27,0,0,0,2,0,0,9,0,2,14,0,1567.4175485241483,0.01747941921115804
E02001063,E02001070,20,0,0,0,5,0,0,10,0,1,4,0,2263.3180812532146,0.017652756235345905
E02001063,E02001073,23,0,0,0,8,0,0,8,1,0,6,0,3731.248388575234,0.016260904668610507
E02001063,E02001074,11,0,0,0,3,0,0,6,0,1,1,0,2618.8767839243083,0.015710069801150844
E02001063,E02001076,20,0,0,0,9,0,0,5,0,0,6,0,3806.2942096383244,0.02018405718696095
E02001063,E02001082,16,0,0,0,6,0,0,5,0,2,3,0,4639.303141888858,0.018436678284778293
E02001063,E02001083,18,0,0,0,9,0,0,8,0,0,1,0,5438.852032948191,0.022502190670802575
E02001063,E02001087,13,0,0,0,5,0,0,7,0,0,1,0,6007.273724825964,0.020316238245576382
E02001063,E02001089,21,0,0,0,9,1,0,11,0,0,0,0,7275.631306068998,0.015875580097250968
E02001063,E02001259,37,0,0,1,11,0,0,7,0,4,14,0,2026.988318433149,0.017360705557119948
E02001063,E02001262,21,0,0,0,6,0,0,13,1,0,1,0,2933.998796962402,0.013054623634827891
E02001063,E02006902,412,0,3,4,170,1,0,32,5,19,177,1,3207.929075072455,0.022962560262613
E02001063,E02006912,239,0,0,2,87,1,1,28,3,21,94,2,2006.428248492851,0.014271964257727308
E02001063,E02006914,135,0,2,1,26,3,0,14,0,8,80,1,942.9934906650016,0.014146503711425286
E02001063,E02006915,14,0,0,0,6,0,0,5,1,0,2,0,5124.151205819316,0.015053903131298731
E02001063,E02006916,22,0,0,1,1,2,0,5,0,0,13,0,NA,0.015086087448321045
E02001063,E02006917,160,0,0,0,47,2,0,17,4,8,82,0,1594.6667107518624,0.014566357250872658
E02001064,E02001052,12,0,1,0,1,0,0,8,1,0,0,1,7954.921587425581,0.01550322311565375
E02001064,E02001055,23,0,0,0,9,0,0,12,0,0,2,0,5663.216547585408,0.015100447167074198
E02001064,E02001057,32,0,0,0,9,2,0,14,3,2,2,0,4012.718831576988,0.013567758079985266
E02001064,E02001059,63,0,0,0,13,2,0,21,5,5,14,3,3343.5233112662163,0.015236570922603956
E02001064,E02001061,39,0,0,0,8,3,0,9,1,0,18,0,2936.7660906902915,0.021463398887565644
E02001064,E02001062,164,0,0,0,54,2,0,55,8,6,38,1,3568.899879326824,0.016654196359671598
E02001064,E02001063,36,0,0,0,17,1,0,13,2,1,2,0,4270.815171553365,0.02059097971302892
E02001064,E02001064,206,0,0,0,32,2,0,59,7,10,94,2,0,0.016569392872130096
E02001064,E02001065,11,0,0,0,0,0,0,6,0,0,5,0,2913.3768687548873,0.015176448143073947
E02001064,E02001066,140,0,0,0,36,0,1,58,13,2,29,1,1859.8379647135348,0.009158869986017037
E02001064,E02001067,24,0,0,0,5,0,0,8,1,2,8,0,1366.3048814640547,0.01241017067348842
E02001064,E02001068,13,0,0,0,2,0,0,10,0,1,0,0,4192.9656723328335,0.012717537286870879
E02001064,E02001069,12,0,0,0,3,1,0,4,1,2,1,0,3974.3454288824073,0.015362732063018789
E02001064,E02001070,33,0,0,0,7,0,0,13,4,3,3,3,3078.5874727105206,NaN
E02001064,E02001071,41,0,0,0,5,0,0,13,1,3,19,0,1515.5174979135336,0.0212750476667447
E02001064,E02001073,15,0,0,0,4,0,0,10,0,0,1,0,7419.519610068534,0.017815063742875878
E02001064,E02001075,42,0,0,0,13,0,1,17,2,3,5,1,2499.6903785439977,0.014060926259095876
E02001064,E02001076,15,0,0,0,4,0,0,6,0,4,1,0,3689.6430135188575,0.01453904244431063
E02001064,E02001078,14,0,0,0,8,0,0,4,1,0,1,0,4162.389909683308,0.014016985667703255
E02001064,E02001082,25,0,0,0,5,1,0,16,2,0,1,0,5479.7630436598165,0.014009338899191624
E02001064,E02001085,13,0,0,0,2,0,0,5,2,1,3,0,4632.442521057649,0.013548426636159376
E02001064,E02001089,15,0,0,0,4,0,0,7,1,0,1,2,7204.447218489713,0.014553918193141575
E02001064,E02001189,11,0,0,0,2,0,0,6,3,0,0,0,5091.648212796633,0.017857176605842486
E02001064,E02001259,32,0,0,0,8,0,0,17,3,0,4,0,5695.744264007266,0.01215864832874144
E02001064,E02006902,193,0,3,0,132,1,0,39,3,4,11,0,5946.2821338674885,0.01455498356880194
E02001064,E02006912,124,0,1,1,62,5,1,39,2,4,8,1,4662.498507303982,0.014656305641746676
E02001064,E02006913,22,0,0,0,5,0,0,14,1,2,0,0,7055.1028052050015,0.011955921144256892
E02001064,E02006914,37,0,0,1,18,0,0,13,3,0,2,0,4667.6137300067085,0.01359175775732185
E02001064,E02006915,23,0,0,0,5,0,0,17,1,0,0,0,7490.92370593789,0.014825644059191557
E02001064,E02006917,66,0,0,2,48,0,0,12,0,0,3,1,5420.678449901874,0.014031202439251189
E02001065,E02001050,13,0,0,0,4,0,0,8,1,0,0,0,8600.362230078332,0.014721754533963958
E02001065,E02001052,17,0,0,1,1,0,0,14,0,0,1,0,9642.51091544803,0.015652745264662638
E02001065,E02001055,29,0,0,0,2,0,0,23,0,1,3,0,5793.7569540162585,0.016109697965946784
E02001065,E02001056,11,0,0,0,1,0,0,9,0,0,1,0,3661.2055352754137,0.015397543028125337
E02001065,E02001057,21,0,0,0,2,0,0,16,2,0,1,0,5700.308159599441,0.013769594865487773
E02001065,E02001059,117,0,0,2,33,3,2,38,3,1,33,2,3995.391297940995,0.014157925125848465
E02001065,E02001061,171,0,0,1,27,2,0,47,7,5,82,0,1717.3417999659443,0.012693410113322865
E02001065,E02001062,138,0,0,1,39,1,3,79,8,5,2,0,5958.274282368648,0.016319785341389614
E02001065,E02001063,41,0,0,0,14,0,0,25,0,2,0,0,6660.189574595194,0.013135002865793641
E02001065,E02001064,137,0,0,0,29,2,1,52,9,9,34,1,2906.4537045351167,0.011748313178731973
E02001065,E02001065,113,0,0,1,21,1,0,20,2,2,66,0,0,0.015852276345756974
E02001065,E02001066,85,0,0,0,28,0,0,46,6,3,2,0,4249.21236775536,0.014887513805681863
E02001065,E02001067,43,0,0,0,9,0,1,10,4,3,16,0,1716.4040021451426,0.012715577068017703
E02001065,E02001069,11,0,0,0,1,0,0,10,0,0,0,0,5995.28467495866,0.012527532699370675
E02001065,E02001070,33,0,0,0,8,0,0,15,5,4,0,1,5058.708736920947,0.013448394989370468
E02001065,E02001071,22,0,0,0,7,1,0,8,3,1,2,0,2655.2017194594705,0.01662757627156132
E02001065,E02001073,12,0,0,0,7,0,0,3,0,0,2,0,9627.251205266291,0.02484286642393955
