Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001370,E02001354,15,0,0,0,5,1,0,5,2,2,0,0,Liverpool,Liverpool
E02001370,E02001358,12,0,0,0,6,1,0,2,2,0,1,0,Liverpool,Liverpool
E02001370,E02001360,31,0,0,0,3,0,2,19,0,0,7,0,Liverpool,Liverpool
E02001370,E02001364,23,0,0,0,5,0,0,5,0,0,13,0,Liverpool,Liverpool
E02001370,E02001365,16,0,0,0,0,0,0,6,1,0,9,0,Liverpool,Liverpool
E02001370,E02001366,25,0,0,0,4,0,0,17,2,0,2,0,Liverpool,Liverpool
E02001370,E02001368,34,0,0,0,9,3,0,15,2,0,5,0,Liverpool,Liverpool
E02001370,E02001369,35,0,0,0,7,1,0,8,3,0,16,0,Liverpool,Liverpool
E02001370,E02001370,72,0,0,1,8,2,0,15,2,1,43,0,Liverpool,Liverpool
E02001370,E02001372,41,0,0,0,15,1,0,20,0,3,2,0,Liverpool,Liverpool
E02001370,E02001373,27,0,0,0,12,0,0,10,2,0,3,0,Liverpool,Liverpool
E02001370,E02001374,53,0,0,0,14,2,0,15,1,0,21,0,Liverpool,Liverpool
E02001370,E02001376,29,0,0,0,9,0,0,6,1,0,12,1,Liverpool,Liverpool
E02001370,E02001377,89,0,0,0,42,0,0,16,7,0,24,0,Liverpool,Liverpool
E02001370,E02001381,13,0,0,0,3,0,0,5,0,0,5,0,Liverpool,Liverpool
E02001370,E02001383,11,0,0,0,4,2,0,1,1,1,2,0,Liverpool,Liverpool
E02001370,E02001394,12,0,0,0,7,0,0,3,2,0,0,0,Liverpool,Liverpool
E02001370,E02001396,12,0,0,0,3,0,0,6,1,0,2,0,Liverpool,Liverpool
E02001370,E02006932,139,0,0,3,82,1,0,26,1,4,22,0,Liverpool,Liverpool
E02001370,E02006933,96,0,0,0,63,1,0,15,1,3,11,2,Liverpool,Liverpool
E02001370,E02006934,106,0,0,2,61,2,0,19,10,0,12,0,Liverpool,Liverpool
E02001371,E02001332,14,0,0,0,6,0,0,4,1,0,3,0,Liverpool,Liverpool
E02001371,E02001334,20,0,0,0,2,0,0,9,1,0,8,0,Liverpool,Liverpool
E02001371,E02001337,17,0,0,0,3,0,0,13,1,0,0,0,Liverpool,Liverpool
E02001371,E02001338,30,0,0,0,4,2,1,10,3,0,10,0,Liverpool,Liverpool
E02001371,E02001340,55,0,0,0,3,0,0,18,2,0,32,0,Liverpool,Liverpool
E02001371,E02001341,75,0,0,0,27,6,0,35,2,0,5,0,Liverpool,Liverpool
E02001371,E02001342,52,0,0,0,15,0,0,24,4,1,8,0,Liverpool,Liverpool
E02001371,E02001343,34,0,0,0,7,1,0,17,8,1,0,0,Liverpool,Liverpool
E02001371,E02001346,18,0,0,0,1,0,0,11,3,3,0,0,Liverpool,Liverpool
E02001371,E02001347,24,0,0,0,2,1,0,18,1,1,1,0,Liverpool,Liverpool
E02001371,E02001350,28,0,0,0,10,0,2,13,3,0,0,0,Liverpool,Liverpool
E02001371,E02001351,21,0,0,0,3,1,0,11,2,1,3,0,Liverpool,Liverpool
E02001371,E02001352,13,0,0,0,1,1,0,10,1,0,0,0,Liverpool,Liverpool
E02001371,E02001354,11,0,0,0,4,0,0,4,3,0,0,0,Liverpool,Liverpool
E02001371,E02001360,23,0,0,1,4,0,1,16,1,0,0,0,Liverpool,Liverpool
E02001371,E02001363,19,0,0,0,2,0,0,7,3,0,7,0,Liverpool,Liverpool
E02001371,E02001366,19,0,0,0,8,0,0,11,0,0,0,0,Liverpool,Liverpool
E02001371,E02001367,34,0,0,0,8,0,0,14,5,2,5,0,Liverpool,Liverpool
E02001371,E02001368,19,0,0,1,3,0,0,10,2,1,1,1,Liverpool,Liverpool
E02001371,E02001369,18,0,0,0,5,0,0,13,0,0,0,0,Liverpool,Liverpool
E02001371,E02001370,17,0,0,0,9,0,0,6,0,1,1,0,Liverpool,Liverpool
E02001371,E02001371,59,0,1,0,4,0,0,18,1,2,33,0,Liverpool,Liverpool
E02001371,E02001372,238,0,0,2,34,13,1,90,26,2,70,0,Liverpool,Liverpool
E02001371,E02001373,67,0,0,0,19,0,1,33,3,4,7,0,Liverpool,Liverpool
E02001371,E02001374,27,0,0,0,11,0,0,14,1,1,0,0,Liverpool,Liverpool
E02001371,E02001375,26,0,0,0,14,0,0,7,2,0,3,0,Liverpool,Liverpool
E02001371,E02001376,14,0,0,0,4,1,0,7,1,0,1,0,Liverpool,Liverpool
E02001371,E02001377,110,0,0,0,46,0,0,60,4,0,0,0,Liverpool,Liverpool
E02001371,E02001378,22,0,0,0,7,0,0,9,4,0,2,0,Liverpool,Liverpool
E02001371,E02001380,12,0,0,0,3,1,0,3,1,0,4,0,Liverpool,Liverpool
E02001371,E02001381,21,0,0,1,5,0,0,14,0,0,1,0,Liverpool,Liverpool
E02001371,E02001385,14,0,0,0,6,0,0,7,0,0,0,1,Liverpool,Liverpool
E02001371,E02001387,12,0,0,1,2,0,0,7,1,0,1,0,Liverpool,Liverpool
E02001371,E02001393,19,0,0,0,6,0,0,10,2,0,1,0,Liverpool,Liverpool
E02001371,E02001394,13,0,0,0,4,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001371,E02001395,11,0,0,1,4,0,0,6,0,0,0,0,Liverpool,Liverpool
E02001371,E02001396,11,0,0,2,2,0,0,6,1,0,0,0,Liverpool,Liverpool
E02001371,E02001401,30,0,0,0,11,1,0,15,3,0,0,0,Liverpool,Liverpool
E02001371,E02006932,152,0,0,15,72,3,0,49,6,0,7,0,Liverpool,Liverpool
E02001371,E02006933,80,0,0,4,41,0,0,29,4,1,1,0,Liverpool,Liverpool
E02001371,E02006934,105,0,0,3,53,0,0,41,3,0,4,1,Liverpool,Liverpool
E02001372,E02001340,23,0,0,0,3,0,0,13,3,0,4,0,Liverpool,Liverpool
E02001372,E02001341,40,0,0,0,6,0,0,31,1,2,0,0,Liverpool,Liverpool
E02001372,E02001342,28,0,0,2,6,0,0,16,3,0,1,0,Liverpool,Liverpool
E02001372,E02001343,14,0,0,0,2,0,0,8,2,1,1,0,Liverpool,Liverpool
E02001372,E02001346,17,0,0,0,1,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001372,E02001347,33,0,0,0,7,2,0,21,1,2,0,0,Liverpool,Liverpool
E02001372,E02001350,27,0,0,1,6,1,0,15,2,0,2,0,Liverpool,Liverpool
E02001372,E02001351,18,0,0,0,2,0,0,13,0,2,1,0,Liverpool,Liverpool
E02001372,E02001354,13,0,0,0,2,0,0,10,0,0,1,0,Liverpool,Liverpool
E02001372,E02001360,18,0,0,1,5,0,0,12,0,0,0,0,Liverpool,Liverpool
E02001372,E02001363,12,0,0,0,1,0,0,6,2,0,3,0,Liverpool,Liverpool
E02001372,E02001366,14,0,0,0,2,0,0,8,0,1,3,0,Liverpool,Liverpool
E02001372,E02001367,40,0,0,0,5,0,0,16,7,2,10,0,Liverpool,Liverpool
E02001372,E02001368,19,0,0,0,1,0,0,17,1,0,0,0,Liverpool,Liverpool
E02001372,E02001369,14,0,0,0,3,0,0,11,0,0,0,0,Liverpool,Liverpool
E02001372,E02001370,15,0,0,0,4,0,0,9,0,2,0,0,Liverpool,Liverpool
E02001372,E02001371,20,0,0,0,1,0,0,7,1,1,10,0,Liverpool,Liverpool
E02001372,E02001372,280,0,0,1,21,9,1,93,15,5,134,1,Liverpool,Liverpool
E02001372,E02001373,65,0,0,0,18,0,0,34,4,1,8,0,Liverpool,Liverpool
E02001372,E02001374,61,0,0,0,14,3,0,34,8,1,1,0,Liverpool,Liverpool
E02001372,E02001375,32,0,0,0,8,0,0,15,3,0,6,0,Liverpool,Liverpool
E02001372,E02001377,70,0,0,0,27,0,0,36,2,1,4,0,Liverpool,Liverpool
E02001372,E02001378,25,0,0,0,6,0,0,13,0,1,4,1,Liverpool,Liverpool
E02001372,E02001381,22,0,0,0,3,0,0,14,3,0,1,1,Liverpool,Liverpool
E02001372,E02001383,20,0,0,0,7,0,0,13,0,0,0,0,Liverpool,Liverpool
E02001372,E02001386,12,0,0,0,3,0,0,6,0,0,3,0,Liverpool,Liverpool
E02001372,E02001393,27,0,0,1,5,1,0,19,1,0,0,0,Liverpool,Liverpool
E02001372,E02001394,14,0,0,0,1,0,0,11,2,0,0,0,Liverpool,Liverpool
E02001372,E02001401,17,0,0,0,3,0,0,10,1,0,3,0,Liverpool,Liverpool
E02001372,E02006932,155,0,1,7,73,1,1,60,7,1,4,0,Liverpool,Liverpool
E02001372,E02006933,87,0,1,2,41,0,0,36,4,0,2,1,Liverpool,Liverpool
E02001372,E02006934,125,0,0,5,55,2,0,54,5,1,3,0,Liverpool,Liverpool
E02001373,E02001337,12,0,0,0,4,0,0,7,0,0,1,0,Liverpool,Liverpool
E02001373,E02001341,28,0,0,0,11,0,0,15,1,1,0,0,Liverpool,Liverpool
E02001373,E02001342,14,0,0,0,9,0,0,5,0,0,0,0,Liverpool,Liverpool
E02001373,E02001343,30,0,0,0,5,0,0,19,3,0,3,0,Liverpool,Liverpool
E02001373,E02001346,18,0,0,0,0,0,0,12,4,0,2,0,Liverpool,Liverpool
E02001373,E02001347,35,0,0,0,10,0,0,21,3,0,1,0,Liverpool,Liverpool
E02001373,E02001350,24,0,0,0,7,0,0,13,1,2,1,0,Liverpool,Liverpool
E02001373,E02001351,26,0,0,0,5,0,0,18,2,1,0,0,Liverpool,Liverpool
E02001373,E02001352,18,0,0,0,6,0,0,8,1,0,3,0,Liverpool,Liverpool
E02001373,E02001354,28,0,0,0,4,0,0,15,8,0,1,0,Liverpool,Liverpool
E02001373,E02001355,12,0,0,0,5,1,0,6,0,0,0,0,Liverpool,Liverpool
E02001373,E02001356,11,0,0,0,3,0,0,6,1,0,1,0,Liverpool,Liverpool
E02001373,E02001357,11,0,0,0,6,0,0,4,1,0,0,0,Liverpool,Liverpool
E02001373,E02001358,12,0,0,0,6,0,0,5,0,0,1,0,Liverpool,Liverpool
E02001373,E02001360,25,0,0,1,3,0,3,15,2,0,1,0,Liverpool,Liverpool
E02001373,E02001364,12,0,0,0,4,0,0,5,2,0,1,0,Liverpool,Liverpool
E02001373,E02001365,16,0,0,0,5,0,0,10,0,0,1,0,Liverpool,Liverpool
E02001373,E02001366,58,0,0,0,7,0,0,19,6,0,26,0,Liverpool,Liverpool
E02001373,E02001367,44,0,0,0,3,1,0,13,2,4,20,1,Liverpool,Liverpool
E02001373,E02001368,23,0,0,0,9,2,1,8,1,0,1,1,Liverpool,Liverpool
E02001373,E02001369,38,0,0,1,12,0,0,18,4,0,3,0,Liverpool,Liverpool
E02001373,E02001370,16,0,0,0,7,1,0,5,1,1,1,0,Liverpool,Liverpool
E02001373,E02001372,169,0,0,0,34,0,1,65,8,4,55,2,Liverpool,Liverpool
E02001373,E02001373,318,0,0,1,43,1,0,88,12,4,169,0,Liverpool,Liverpool
E02001373,E02001374,101,0,0,1,12,3,0,35,12,4,34,0,Liverpool,Liverpool
E02001373,E02001375,65,0,0,0,4,1,0,17,1,0,42,0,Liverpool,Liverpool
E02001373,E02001376,25,0,0,0,9,1,0,11,1,0,3,0,Liverpool,Liverpool
E02001373,E02001377,165,0,0,1,75,1,0,64,16,5,3,0,Liverpool,Liverpool
E02001373,E02001378,74,0,0,3,11,1,0,24,1,2,32,0,Liverpool,Liverpool
E02001373,E02001380,18,0,0,0,5,2,0,4,3,0,4,0,Liverpool,Liverpool
E02001373,E02001381,41,0,0,1,9,1,0,17,2,0,11,0,Liverpool,Liverpool
E02001373,E02001383,25,0,0,0,15,0,0,9,1,0,0,0,Liverpool,Liverpool
E02001373,E02001384,40,0,0,0,7,0,0,17,6,2,8,0,Liverpool,Liverpool
E02001373,E02001385,11,0,0,0,3,0,0,7,0,0,1,0,Liverpool,Liverpool
E02001373,E02001386,19,0,0,0,6,0,0,8,3,0,2,0,Liverpool,Liverpool
E02001373,E02001387,23,0,0,0,6,0,0,13,2,0,2,0,Liverpool,Liverpool
E02001373,E02001388,29,0,0,0,11,1,0,9,1,1,4,2,Liverpool,Liverpool
E02001373,E02001389,17,0,0,0,6,0,3,2,1,0,5,0,Liverpool,Liverpool
E02001373,E02001390,15,0,0,0,1,0,1,10,1,1,1,0,Liverpool,Liverpool
E02001373,E02001393,31,0,0,0,7,0,0,20,2,1,1,0,Liverpool,Liverpool
E02001373,E02001394,31,0,0,0,7,0,0,18,2,4,0,0,Liverpool,Liverpool
E02001373,E02001395,19,0,0,0,10,0,0,7,2,0,0,0,Liverpool,Liverpool
E02001373,E02001396,40,0,0,5,10,0,0,25,0,0,0,0,Liverpool,Liverpool
E02001373,E02001397,15,0,0,0,3,0,0,8,3,0,0,1,Liverpool,Liverpool
E02001373,E02001401,33,0,0,0,18,0,0,11,2,0,2,0,Liverpool,Liverpool
E02001373,E02001402,17,0,0,0,2,0,0,13,2,0,0,0,Liverpool,Liverpool
E02001373,E02001405,11,0,0,0,4,0,0,5,1,1,0,0,Liverpool,Liverpool
E02001373,E02006932,242,0,0,2,122,3,1,77,24,1,11,1,Liverpool,Liverpool
E02001373,E02006933,140,0,0,2,83,2,0,38,9,1,5,0,Liverpool,Liverpool
E02001373,E02006934,239,0,0,4,134,1,3,64,24,3,5,1,Liverpool,Liverpool
E02001374,E02001340,11,0,0,0,6,0,0,3,0,0,2,0,Liverpool,Liverpool
E02001374,E02001341,29,0,0,1,20,0,0,5,0,3,0,0,Liverpool,Liverpool
E02001374,E02001342,20,0,0,1,9,0,0,8,0,1,1,0,Liverpool,Liverpool
E02001374,E02001343,13,0,0,1,2,0,0,8,1,0,1,0,Liverpool,Liverpool
E02001374,E02001346,14,0,0,0,0,0,1,10,1,2,0,0,Liverpool,Liverpool
E02001374,E02001347,14,0,0,0,3,0,0,8,2,0,1,0,Liverpool,Liverpool
E02001374,E02001350,42,0,0,0,15,0,0,14,13,0,0,0,Liverpool,Liverpool
E02001374,E02001351,19,0,0,0,6,0,0,9,0,4,0,0,Liverpool,Liverpool
E02001374,E02001352,12,0,0,0,6,0,0,4,2,0,0,0,Liverpool,Liverpool
E02001374,E02001354,13,0,0,0,7,0,0,6,0,0,0,0,Liverpool,Liverpool
E02001374,E02001360,25,0,0,2,8,0,0,11,3,0,1,0,Liverpool,Liverpool
E02001374,E02001362,12,0,0,0,2,4,0,6,0,0,0,0,Liverpool,Liverpool
E02001374,E02001365,15,0,0,0,3,1,0,6,0,2,3,0,Liverpool,Liverpool
E02001374,E02001366,23,0,0,0,0,0,0,7,1,3,12,0,Liverpool,Liverpool
E02001374,E02001367,11,0,0,0,5,2,0,3,0,0,1,0,Liverpool,Liverpool
E02001374,E02001368,46,0,0,1,21,0,0,17,4,2,1,0,Liverpool,Liverpool
E02001374,E02001369,29,0,0,1,6,0,0,19,2,0,1,0,Liverpool,Liverpool
E02001374,E02001370,39,0,0,0,3,1,0,7,1,3,24,0,Liverpool,Liverpool
E02001374,E02001372,55,0,0,0,14,0,0,31,4,2,4,0,Liverpool,Liverpool
E02001374,E02001373,95,0,0,0,31,1,0,28,4,7,24,0,Liverpool,Liverpool
E02001374,E02001374,200,0,0,2,21,2,0,45,4,9,117,0,Liverpool,Liverpool
E02001374,E02001375,12,0,0,0,2,0,0,8,0,0,2,0,Liverpool,Liverpool
E02001374,E02001376,88,0,0,3,6,0,0,22,2,3,52,0,Liverpool,Liverpool
E02001374,E02001377,129,0,0,4,47,1,3,51,4,5,14,0,Liverpool,Liverpool
E02001374,E02001378,18,0,0,0,3,0,0,5,0,0,10,0,Liverpool,Liverpool
E02001374,E02001381,50,0,0,0,6,0,0,12,8,7,17,0,Liverpool,Liverpool
E02001374,E02001383,35,0,0,0,11,0,0,13,1,1,9,0,Liverpool,Liverpool
E02001374,E02001384,21,0,0,0,7,1,0,4,1,3,5,0,Liverpool,Liverpool
E02001374,E02001385,20,0,0,0,9,0,0,5,1,0,5,0,Liverpool,Liverpool
E02001374,E02001388,14,0,0,0,5,0,0,8,1,0,0,0,Liverpool,Liverpool
E02001374,E02001390,16,0,0,0,1,0,0,13,1,1,0,0,Liverpool,Liverpool
E02001374,E02001391,13,0,0,0,9,0,0,3,0,1,0,0,Liverpool,Liverpool
E02001374,E02001393,13,0,0,1,4,0,0,5,1,0,2,0,Liverpool,Liverpool
E02001374,E02001394,22,0,0,0,9,0,0,11,0,2,0,0,Liverpool,Liverpool
E02001374,E02001396,24,0,0,1,6,0,0,14,3,0,0,0,Liverpool,Liverpool
E02001374,E02001397,13,0,0,0,6,0,0,6,0,1,0,0,Liverpool,Liverpool
E02001374,E02001398,17,0,0,0,4,0,0,10,1,0,2,0,Liverpool,Liverpool
E02001374,E02001401,15,0,0,0,6,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001374,E02001402,12,0,0,0,6,0,0,4,1,0,1,0,Liverpool,Liverpool
E02001374,E02001403,13,0,0,0,2,0,0,10,0,0,1,0,Liverpool,Liverpool
E02001374,E02001405,11,0,0,0,2,0,0,5,0,0,4,0,Liverpool,Liverpool
E02001374,E02006932,287,0,6,8,171,3,0,44,10,14,30,1,Liverpool,Liverpool
E02001374,E02006933,182,0,2,2,107,0,0,40,9,4,17,1,Liverpool,Liverpool
E02001374,E02006934,161,0,0,2,81,3,0,45,12,1,17,0,Liverpool,Liverpool
E02001375,E02001340,16,0,0,0,5,0,0,6,1,0,4,0,Liverpool,Liverpool
E02001375,E02001341,25,0,0,0,8,0,1,13,3,0,0,0,Liverpool,Liverpool
E02001375,E02001342,19,0,0,0,8,0,0,8,2,0,1,0,Liverpool,Liverpool
E02001375,E02001343,13,0,0,0,2,0,0,8,3,0,0,0,Liverpool,Liverpool
E02001375,E02001346,16,0,0,0,2,0,0,12,1,1,0,0,Liverpool,Liverpool
E02001375,E02001347,24,0,0,0,8,0,0,13,2,0,1,0,Liverpool,Liverpool
E02001375,E02001350,11,0,0,0,1,0,0,9,0,0,1,0,Liverpool,Liverpool
E02001375,E02001351,24,0,0,0,7,0,0,13,3,0,1,0,Liverpool,Liverpool
E02001375,E02001354,24,0,0,0,9,0,0,13,2,0,0,0,Liverpool,Liverpool
E02001375,E02001360,17,0,0,1,6,0,0,10,0,0,0,0,Liverpool,Liverpool
E02001375,E02001364,11,0,0,0,4,0,0,4,2,1,0,0,Liverpool,Liverpool
E02001375,E02001366,28,0,0,0,9,0,0,9,4,1,5,0,Liverpool,Liverpool
E02001375,E02001367,32,0,0,0,8,0,0,11,4,1,8,0,Liverpool,Liverpool
E02001375,E02001368,27,0,0,0,6,1,0,13,5,0,2,0,Liverpool,Liverpool
E02001375,E02001369,20,0,0,0,6,0,0,12,2,0,0,0,Liverpool,Liverpool
E02001375,E02001370,22,0,0,0,4,0,0,16,1,0,1,0,Liverpool,Liverpool
E02001375,E02001372,228,0,1,1,22,4,0,71,18,4,107,0,Liverpool,Liverpool
E02001375,E02001373,153,0,0,0,20,1,1,44,2,3,82,0,Liverpool,Liverpool
E02001375,E02001374,70,0,0,0,12,3,0,32,4,2,16,1,Liverpool,Liverpool
E02001375,E02001375,91,0,0,0,3,1,0,23,2,0,62,0,Liverpool,Liverpool
E02001375,E02001376,21,0,0,0,10,1,0,10,0,0,0,0,Liverpool,Liverpool
E02001375,E02001377,118,0,0,0,51,4,1,43,10,2,7,0,Liverpool,Liverpool
E02001375,E02001378,56,0,0,0,8,2,0,18,2,1,25,0,Liverpool,Liverpool
E02001375,E02001380,23,0,0,1,5,0,0,7,1,0,9,0,Liverpool,Liverpool
E02001375,E02001381,36,0,0,0,2,0,0,16,5,2,11,0,Liverpool,Liverpool
E02001375,E02001383,15,0,0,0,7,0,0,4,3,1,0,0,Liverpool,Liverpool
E02001375,E02001384,28,0,0,0,7,0,1,10,4,2,4,0,Liverpool,Liverpool
E02001375,E02001386,17,0,0,0,2,0,0,8,2,0,5,0,Liverpool,Liverpool
E02001375,E02001387,22,0,0,0,10,0,0,10,0,0,2,0,Liverpool,Liverpool
E02001375,E02001388,20,0,0,0,7,0,0,9,2,1,1,0,Liverpool,Liverpool
E02001375,E02001389,11,0,0,0,1,1,0,4,4,0,1,0,Liverpool,Liverpool
E02001375,E02001390,17,0,0,0,1,0,0,12,2,2,0,0,Liverpool,Liverpool
E02001375,E02001393,40,0,0,0,11,0,0,21,4,2,2,0,Liverpool,Liverpool
E02001375,E02001394,29,0,0,0,8,0,0,19,0,0,2,0,Liverpool,Liverpool
E02001375,E02001395,14,0,0,0,3,0,0,10,0,1,0,0,Liverpool,Liverpool
E02001375,E02001396,31,0,0,0,14,0,0,14,2,0,1,0,Liverpool,Liverpool
E02001375,E02001397,14,0,0,0,5,1,1,7,0,0,0,0,Liverpool,Liverpool
E02001375,E02001401,14,0,0,0,5,0,0,6,1,2,0,0,Liverpool,Liverpool
E02001375,E02006932,151,0,0,3,86,0,1,48,5,3,3,2,Liverpool,Liverpool
E02001375,E02006933,88,0,0,0,55,1,0,23,5,1,3,0,Liverpool,Liverpool
E02001375,E02006934,188,0,1,6,107,2,1,51,11,3,6,0,Liverpool,Liverpool
E02001376,E02001341,15,0,0,0,6,0,0,6,2,0,1,0,Liverpool,Liverpool
E02001376,E02001343,11,0,0,0,1,0,0,8,2,0,0,0,Liverpool,Liverpool
E02001376,E02001346,13,0,0,1,2,0,5,4,1,0,0,0,Liverpool,Liverpool
E02001376,E02001347,19,0,0,1,8,1,0,6,1,0,2,0,Liverpool,Liverpool
E02001376,E02001350,24,0,0,0,10,1,0,11,2,0,0,0,Liverpool,Liverpool
E02001376,E02001351,21,0,0,0,8,1,0,9,1,2,0,0,Liverpool,Liverpool
E02001376,E02001354,14,0,0,0,3,0,0,2,9,0,0,0,Liverpool,Liverpool
E02001376,E02001358,23,0,0,0,15,0,0,5,1,0,2,0,Liverpool,Liverpool
E02001376,E02001360,27,0,0,2,10,0,2,11,0,1,1,0,Liverpool,Liverpool
E02001376,E02001364,14,0,0,0,6,0,0,3,0,0,5,0,Liverpool,Liverpool
E02001376,E02001365,14,0,0,0,7,3,0,2,2,0,0,0,Liverpool,Liverpool
E02001376,E02001366,17,0,0,0,3,3,0,4,0,0,7,0,Liverpool,Liverpool
E02001376,E02001367,11,0,0,1,4,0,0,2,0,0,4,0,Liverpool,Liverpool
E02001376,E02001368,38,0,0,0,17,1,0,9,0,2,9,0,Liverpool,Liverpool
E02001376,E02001369,28,0,0,0,5,1,0,5,3,0,14,0,Liverpool,Liverpool
E02001376,E02001370,46,0,0,0,6,2,0,15,0,1,22,0,Liverpool,Liverpool
E02001376,E02001371,14,0,0,0,11,0,0,3,0,0,0,0,Liverpool,Liverpool
E02001376,E02001372,38,0,0,0,21,0,1,10,2,2,2,0,Liverpool,Liverpool
E02001376,E02001373,57,0,0,0,22,0,0,27,3,0,5,0,Liverpool,Liverpool
E02001376,E02001374,79,0,0,3,6,1,0,23,10,5,30,1,Liverpool,Liverpool
E02001376,E02001375,16,0,0,0,3,0,0,3,1,8,1,0,Liverpool,Liverpool
E02001376,E02001376,135,0,0,3,10,3,1,36,2,0,74,6,Liverpool,Liverpool
E02001376,E02001377,210,0,0,3,55,4,3,43,7,6,87,2,Liverpool,Liverpool
E02001376,E02001378,13,0,0,0,6,0,0,3,1,0,3,0,Liverpool,Liverpool
E02001376,E02001381,24,0,0,0,6,0,0,3,1,1,13,0,Liverpool,Liverpool
E02001376,E02001383,35,0,0,0,15,1,0,9,0,1,9,0,Liverpool,Liverpool
E02001376,E02001384,21,0,0,0,7,3,0,5,0,0,6,0,Liverpool,Liverpool
E02001376,E02001385,16,0,0,0,9,1,0,2,0,0,4,0,Liverpool,Liverpool
E02001376,E02001386,13,0,0,0,5,0,0,7,0,0,1,0,Liverpool,Liverpool
E02001376,E02001388,16,0,0,0,7,2,0,3,0,1,2,1,Liverpool,Liverpool
E02001376,E02001389,19,0,0,0,12,0,0,4,0,0,3,0,Liverpool,Liverpool
E02001376,E02001390,13,0,0,0,6,0,0,1,0,4,2,0,Liverpool,Liverpool
E02001376,E02001394,20,0,0,0,10,1,0,7,1,0,1,0,Liverpool,Liverpool
E02001376,E02001396,15,0,0,0,6,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001376,E02001401,20,0,0,0,6,0,0,10,1,1,2,0,Liverpool,Liverpool
E02001376,E02006932,291,0,0,2,122,10,0,38,11,9,98,1,Liverpool,Liverpool
E02001376,E02006933,170,0,0,1,107,2,0,27,3,1,28,1,Liverpool,Liverpool
E02001376,E02006934,140,0,0,2,81,3,0,19,5,1,29,0,Liverpool,Liverpool
E02001377,E02001347,12,0,0,1,0,1,0,9,0,0,1,0,Liverpool,Liverpool
E02001377,E02001350,14,0,0,0,4,0,0,6,1,1,2,0,Liverpool,Liverpool
E02001377,E02001360,25,0,0,1,4,0,0,10,5,1,4,0,Liverpool,Liverpool
E02001377,E02001364,22,0,0,0,17,2,0,2,0,0,1,0,Liverpool,Liverpool
E02001377,E02001366,13,0,0,0,6,1,0,5,0,0,1,0,Liverpool,Liverpool
E02001377,E02001368,34,0,0,1,11,0,0,12,2,0,8,0,Liverpool,Liverpool
E02001377,E02001369,24,0,0,0,1,0,0,8,1,0,14,0,Liverpool,Liverpool
E02001377,E02001370,15,0,0,0,5,0,0,6,1,0,3,0,Liverpool,Liverpool
E02001377,E02001372,38,0,0,0,16,0,0,16,1,1,4,0,Liverpool,Liverpool
E02001377,E02001373,25,0,0,0,5,0,0,9,1,1,9,0,Liverpool,Liverpool
E02001377,E02001374,40,0,0,0,4,2,0,12,6,1,15,0,Liverpool,Liverpool
E02001377,E02001376,29,0,0,0,2,2,0,3,0,0,22,0,Liverpool,Liverpool
E02001377,E02001377,276,0,0,2,20,2,1,32,3,4,211,1,Liverpool,Liverpool
E02001377,E02001381,32,0,0,0,3,1,0,9,1,0,18,0,Liverpool,Liverpool
E02001377,E02001383,43,0,0,0,9,2,0,10,2,1,19,0,Liverpool,Liverpool
E02001377,E02001384,42,0,0,0,12,0,0,9,1,0,20,0,Liverpool,Liverpool
E02001377,E02001386,13,0,0,0,6,1,0,3,1,1,1,0,Liverpool,Liverpool
E02001377,E02001388,20,0,0,0,13,0,0,3,1,0,3,0,Liverpool,Liverpool
E02001377,E02001390,24,0,0,0,4,0,0,9,3,0,8,0,Liverpool,Liverpool
E02001377,E02001393,20,0,0,2,8,0,0,6,1,0,3,0,Liverpool,Liverpool
E02001377,E02001394,41,0,0,1,11,2,0,7,6,0,14,0,Liverpool,Liverpool
E02001377,E02001396,14,0,0,1,5,0,0,4,3,0,1,0,Liverpool,Liverpool
E02001377,E02001398,14,0,0,0,2,1,0,6,0,1,4,0,Liverpool,Liverpool
E02001377,E02001401,23,0,0,0,4,1,0,13,0,3,2,0,Liverpool,Liverpool
E02001377,E02001402,15,0,0,0,11,0,0,3,1,0,0,0,Liverpool,Liverpool
E02001377,E02001403,15,0,0,3,0,0,0,6,0,0,6,0,Liverpool,Liverpool
E02001377,E02001405,11,0,0,0,3,0,0,2,1,0,5,0,Liverpool,Liverpool
E02001377,E02006932,432,0,1,8,81,14,0,37,4,16,271,0,Liverpool,Liverpool
E02001377,E02006933,304,0,0,5,52,16,0,27,7,11,183,3,Liverpool,Liverpool
E02001377,E02006934,138,0,0,3,52,3,1,16,2,5,56,0,Liverpool,Liverpool
E02001378,E02001340,13,0,0,0,1,1,0,6,0,1,4,0,Liverpool,Liverpool
E02001378,E02001341,23,0,0,2,7,0,1,13,0,0,0,0,Liverpool,Liverpool
E02001378,E02001343,17,0,0,1,4,0,0,11,1,0,0,0,Liverpool,Liverpool
E02001378,E02001346,27,0,0,1,2,0,0,18,4,1,1,0,Liverpool,Liverpool
