Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,non_active,cycle_added_unweighted,cycling_increase,potential_demand,cycle_fraction
E02001397,E02001369,21,0,0,2,5,0,0,11,1,2,0,0,10277.476217049392,0.008841384536422416,0.09523809523809523,0.015837337519726855,19,0.30090941287481027,1.6701435519678962,4,0.19047619047619047
E02001397,E02001372,76,0,0,0,14,0,0,57,1,4,0,0,6117.276583330883,0.01266404599708895,0.05263157894736842,0.022502527868427824,72,1.6201820065268033,8.992528699462522,13,0.17105263157894737
E02001397,E02001373,27,0,0,0,6,0,0,20,1,0,0,0,7148.600192744872,0.014544749626234253,0,0.02101423574909141,27,0.5673843652254681,3.1491648267678367,3,0.1111111111111111
E02001397,E02001374,39,0,0,1,4,1,0,29,1,2,1,0,7986.986976577273,0.012859081237858927,0.05128205128205128,0.01956277540704023,36,0.7042599146534483,3.9088679351392295,6,0.15384615384615385
E02001397,E02001377,97,0,0,1,30,0,0,59,4,1,2,0,7902.714066675737,0.014176071387759342,0.010309278350515464,0.019785005596851906,94,1.8597905261040792,10.322432673370614,11,0.1134020618556701
E02001397,E02001380,15,0,0,0,1,0,0,11,1,0,2,0,4436.314195198856,0.012239046524949693,0,0.02490554197482177,13,0.32377204567268303,1.7970384815202092,2,0.13333333333333333
E02001397,E02001381,28,0,0,0,6,0,0,17,1,3,1,0,6203.609799123004,0.01461176647037609,0.10714285714285714,0.022517523080622576,24,0.5404205539349418,2.9995070439384004,6,0.21428571428571427
E02001397,E02001383,21,0,0,0,6,0,0,13,2,0,0,0,8621.774038672458,0.013966325620845743,0,0.018635432283955655,21,0.39134407796306875,2.172084888161221,2,0.09523809523809523
E02001397,E02001384,23,0,0,0,1,0,0,19,1,2,0,0,5888.186618565452,0.018897856300913174,0.08695652173913043,0.023345966969536,21,0.490265306360256,2.7211293669693353,5,0.21739130434782608
E02001397,E02001385,11,0,0,0,2,0,0,7,0,0,2,0,7489.012934824875,0.017991401158633884,0,0.020712522953554312,9,0.1864127065819888,1.0346501856767092,1,0.09090909090909091
E02001397,E02001386,55,0,0,0,8,1,0,29,6,0,11,0,2790.9180656392364,0.012351181480248373,0,0.02658966621406223,44,1.169945313418738,6.49357094779316,6,0.10909090909090909
E02001397,E02001387,26,0,1,0,5,1,0,17,1,0,1,0,3714.5499757046255,0.013122511484637053,0,0.02584946436149,25,0.64623660903725,3.586820017751304,4,0.15384615384615385
E02001397,E02001388,23,0,0,0,3,0,0,18,0,0,1,1,4726.1001548818,0.013847490159993293,0,0.02465294237954981,22,0.5423647323500957,3.010297856405591,3,0.13043478260869565
E02001397,E02001392,47,0,1,2,7,0,0,24,2,2,9,0,1424.6767812903367,0.011389521262340876,0.0425531914893617,0.026515614193635413,36,0.9545621109708748,5.298125237624723,7,0.14893617021276595
E02001397,E02001393,120,0,0,0,25,1,2,71,5,4,11,1,2613.329818622984,0.011881813637637755,0.03333333333333333,0.026647460462991688,105,2.7979833486141272,15.52970312080462,20,0.16666666666666666
E02001397,E02001394,39,0,1,0,5,0,0,31,1,0,1,0,5837.770040686848,0.01292934377923802,0,0.022953312858553357,38,0.8722258886250276,4.841132850678282,5,0.1282051282051282
E02001397,E02001395,14,0,0,0,3,0,0,8,2,1,0,0,4517.21172075504,0.011134110611807918,0.07142857142857142,0.024706384902758352,13,0.32118300373585856,1.7826684701096296,3,0.21428571428571427
E02001397,E02001396,35,0,0,6,0,0,0,24,3,2,0,0,8100.46121266898,0.017144966282716573,0.05714285714285714,0.019669557859083267,33,0.6490954093497479,3.6026872744870326,6,0.17142857142857143
E02001397,E02001397,142,0,0,0,7,1,0,58,8,1,67,0,0,0.013978257767837883,0.007042253521126761,0.01934993924035289,74,1.4318955037861139,7.947478345368821,9,0.06338028169014084
E02001397,E02001398,14,0,0,0,4,0,0,10,0,0,0,0,7514.604673863682,0.012561085015010574,0,0.020291313182341876,14,0.2840783845527863,1.5767259577608572,2,0.14285714285714285
E02001397,E02001400,15,0,0,0,3,0,1,8,1,0,2,0,2339.0470674129956,0.011253655814373596,0,0.02669930472096696,13,0.34709096137257045,1.926465927218802,2,0.13333333333333333
E02001397,E02001401,93,0,0,1,10,2,0,44,10,1,25,0,1810.2668429302953,0.008786857212734074,0.010752688172043012,0.026489981649908043,67,1.7748287705438388,9.850867736743512,11,0.11827956989247312
E02001397,E02001402,22,0,0,1,1,1,0,16,2,0,1,0,3792.370671718849,0.01002149974477367,0,0.02549383039294698,21,0.5353704382518866,2.9714772855331497,3,0.13636363636363635
E02001397,E02001403,23,0,0,0,5,0,0,15,2,0,1,0,3266.289470168751,0.013366789171464272,0,0.026316911749089903,22,0.5789720584799779,3.213480233143154,3,0.13043478260869565
E02001397,E02001405,39,0,0,0,7,1,0,27,2,1,1,0,5077.440489912559,0.012358187596641219,0.02564102564102564,0.024036240240009242,37,0.8893408888803419,4.936126580004504,6,0.15384615384615385
E02001397,E02006932,183,0,2,35,58,0,0,70,15,1,2,0,9568.68607014132,0.015398992236631586,0.00546448087431694,0.01725975023236132,180,3.1067550418250374,17.243484845077095,18,0.09836065573770492
E02001397,E02006933,113,0,2,12,32,1,1,57,6,1,1,0,9919.574152720546,0.012067448288807833,0.008849557522123894,0.016539613821278137,111,1.8358971341618733,10.189816700657525,11,0.09734513274336283
E02001397,E02006934,170,0,3,37,38,1,0,80,9,2,0,0,10900.605080530773,0.012489655017531073,0.011764705882352941,0.015142483774619327,168,2.543937274136047,14.119666096243863,16,0.09411764705882353
E02001398,E02001337,15,0,0,0,3,0,0,12,0,0,0,0,10932.969601372792,0.013016679259457866,0,0.015124208718890333,15,0.226863130783355,1.2591629867514451,1,0.06666666666666667
E02001398,E02001342,14,0,0,0,0,0,0,14,0,0,0,0,9591.516925113236,0.013724781170008096,0,0.017126470201950534,14,0.23977058282730748,1.3308034768165093,1,0.07142857142857142
E02001398,E02001346,19,0,0,1,3,0,2,11,2,0,0,0,9579.682009309636,0.014776950527854996,0,0.017206300096420702,19,0.3269197018319933,1.8145089806583377,2,0.10526315789473684
E02001398,E02001347,37,0,0,4,0,0,0,32,0,1,0,0,13813.143895861302,0.014222113214684718,0.02702702702702703,0.011464804261162791,36,0.4127329534018605,2.290799992672772,3,0.08108108108108109
E02001398,E02001351,20,0,1,2,1,0,0,14,0,2,0,0,11549.066160506281,0.01391604795963354,0.1,0.014314750428288232,18,0.25766550770918817,1.4301260374465985,3,0.15
E02001398,E02001352,12,0,1,2,2,0,0,6,1,0,0,0,11695.490520521236,0.013249220768948758,0,0.014083631654260645,12,0.16900357985112774,0.9380239602716696,1,0.08333333333333333
E02001398,E02001360,28,0,2,3,2,0,0,21,0,0,0,0,8799.879497655891,0.011442546068563557,0,0.018199328857587873,28,0.5095812080124604,2.8283388034793746,3,0.10714285714285714
E02001398,E02001366,13,0,0,1,1,0,0,11,0,0,0,0,7356.295582824702,0.013603381699084767,0,0.02061592226901621,13,0.26800698949721075,1.4875245713144807,1,0.07692307692307693
E02001398,E02001368,35,0,2,2,5,0,0,21,3,1,0,1,7953.214768523024,0.009903012980139278,0.02857142857142857,0.019418964986876616,34,0.6602448095538049,3.664570014150157,5,0.14285714285714285
E02001398,E02001369,44,0,0,6,1,1,0,23,7,4,2,0,7149.666594402094,0.01129832812345422,0.09090909090909091,0.02078093958910432,38,0.7896757043859641,4.382952906742818,8,0.18181818181818182
E02001398,E02001372,72,0,0,0,11,0,3,52,5,1,0,0,7360.477600810017,0.010499789477915383,0.013888888888888888,0.020391963773199576,71,1.44782942789717,8.035916724073504,9,0.125
E02001398,E02001373,20,0,0,1,3,0,0,15,0,1,0,0,6162.288830433767,0.010423906990557197,0.05,0.022262077653528545,19,0.42297947541704234,2.3476714694081067,3,0.15
E02001398,E02001374,27,0,0,1,6,0,0,19,1,0,0,0,5555.467825813844,0.009577564932310056,0,0.0231155009821661,27,0.6241185265184847,3.4640575805523772,3,0.1111111111111111
E02001398,E02001377,144,0,2,6,19,1,0,93,8,11,4,0,4839.171447678936,0.010757650192486921,0.0763888888888889,0.024240133409730313,129,3.12697720985521,17.35572435004883,28,0.19444444444444445
E02001398,E02001378,14,0,0,1,6,0,0,5,0,2,0,0,4873.645910604598,0.009816601277059104,0.14285714285714285,0.024115025557183173,12,0.2893803066861981,1.606153322559969,4,0.2857142857142857
E02001398,E02001381,26,0,0,0,2,0,0,18,3,1,2,0,4142.560490066073,0.011473627175366766,0.038461538461538464,0.025211339063371894,23,0.5798607984575536,3.2184130244730866,4,0.15384615384615385
E02001398,E02001383,119,0,1,8,30,1,0,51,3,14,11,0,4001.3664284783094,0.008360310483704779,0.11764705882352941,0.02511364803103929,94,2.3606829149176933,13.102545749311163,27,0.226890756302521
E02001398,E02001384,22,0,0,1,2,0,0,13,1,0,3,2,3048.505851716825,0.014355410706043945,0,0.026588731034827628,19,0.505185889661725,2.8039433798460798,3,0.13636363636363635
E02001398,E02001385,19,0,0,0,1,0,0,15,1,2,0,0,3024.3177513032706,0.0163063944129162,0.10526315789473684,0.02678427611509974,17,0.4553326939566956,2.5272421874297812,5,0.2631578947368421
E02001398,E02001387,17,0,1,0,2,0,0,12,0,2,0,0,3870.488448613209,0.012571023341544724,0.11764705882352941,0.025627635477990914,15,0.3844145321698637,2.1336236911052064,4,0.23529411764705882
E02001398,E02001388,43,0,2,1,6,0,0,24,3,2,5,0,2944.0237991306244,0.013016679259457866,0.046511627906976744,0.026546623161083655,36,0.9556784337990116,5.304321186616531,7,0.16279069767441862
E02001398,E02001389,32,0,1,3,2,0,0,18,0,0,8,0,2511.01788059088,0.014358658140752281,0,0.02692025474182424,24,0.6460861138037817,3.585984721037327,4,0.125
E02001398,E02001390,50,0,0,4,13,0,0,26,2,0,5,0,3753.0978959064214,0.023747369906086602,0,0.02675525159911968,45,1.2039863219603857,6.682509440528081,7,0.14
E02001398,E02001393,60,0,0,0,12,1,0,37,5,3,2,0,4651.110927926504,0.016063102235402315,0.05,0.02494261729801343,55,1.3718439513907386,7.614173009186051,11,0.18333333333333332
E02001398,E02001394,84,0,0,0,7,0,0,32,5,3,37,0,1317.7759098510867,0.011984229128093056,0.03571428571428571,0.026467643354944802,44,1.1645763076175712,6.463771247166886,9,0.10714285714285714
E02001398,E02001395,23,0,0,0,7,0,0,8,1,3,3,1,2369.39992589061,0.010484649869215858,0.13043478260869565,0.026620709471392383,17,0.4525520610136705,2.5118087846132497,6,0.2608695652173913
E02001398,E02001396,63,0,2,4,11,1,0,28,4,2,11,0,2573.8305758670917,0.00999795023162574,0.031746031746031744,0.02649675819456745,50,1.3248379097283725,7.353274432980339,9,0.14285714285714285
E02001398,E02001398,99,0,0,4,6,0,0,31,5,2,50,1,0,0.01853853006409896,0.020202020202020204,0.01965397462051784,47,0.9237368071643385,5.12703493540358,7,0.0707070707070707
E02001398,E02001399,15,0,0,2,0,0,0,7,0,2,4,0,2977.4331483666447,0.013440111656685313,0.13333333333333333,0.026560369780900643,9,0.2390433280281058,1.326766979912274,3,0.2
E02001398,E02001400,13,0,0,1,1,0,0,8,0,0,3,0,4531.148558401771,0.015575631405667523,0,0.025063654600856064,10,0.25063654600856067,1.3911130502848563,1,0.07692307692307693
E02001398,E02001401,33,0,0,2,4,1,0,21,2,0,3,0,7425.527687245497,0.014782723260997903,0,0.020588357456852086,30,0.6176507237055626,3.4281592048246106,3,0.09090909090909091
E02001398,E02001402,49,0,0,1,17,0,1,21,3,0,6,0,3345.566492184909,0.015335964298873407,0,0.02642051709216395,43,1.13608223496305,6.3056200239844715,6,0.12244897959183673
E02001398,E02001403,20,0,0,0,4,0,0,14,2,0,0,0,5107.4241976837475,0.01825813004038048,0,0.024479727666988617,20,0.4895945533397723,2.7174064730212155,3,0.15
E02001398,E02001405,15,0,0,0,1,0,0,11,2,0,1,0,9979.379428298014,0.016057301792757883,0,0.01667770700016548,14,0.2334878980023167,1.295932565171514,1,0.06666666666666667
E02001398,E02006932,315,0,9,40,109,3,0,107,17,14,16,0,5574.233368125672,0.019261751347210705,0.044444444444444446,0.02386162182131916,285,6.800562219075961,37.74529693649539,52,0.16507936507936508
E02001398,E02006933,157,0,7,19,54,1,1,55,5,8,7,0,5302.99216666364,0.019679791403682288,0.050955414012738856,0.024307631133020133,142,3.451683620888859,19.15794885837987,27,0.17197452229299362
E02001398,E02006934,256,0,16,48,86,1,1,77,10,12,5,0,6659.089319109472,0.01877909471853297,0.046875,0.02211113767762953,239,5.284561904953457,29.33100997476985,41,0.16015625
E02001399,E02001343,14,0,0,0,1,0,1,11,1,0,0,0,8948.479151341226,0.011772296704218773,0,0.017990613595232484,14,0.25186859033325476,1.3979512906209357,1,0.07142857142857142
E02001399,E02001346,31,0,0,0,1,0,0,23,5,2,0,0,6578.8029547576825,0.013580358323260003,0.06451612903225806,0.021849457258681735,29,0.6336342605017703,3.516872949811159,6,0.1935483870967742
E02001399,E02001347,27,0,0,1,0,0,0,24,1,0,1,0,13766.5322380348,0.014866607418083733,0,0.011544756164154601,26,0.3001636602680196,1.666004386311045,2,0.07407407407407407
E02001399,E02001350,15,0,0,0,2,1,0,10,1,1,0,0,11475.432699332821,0.009663026311897504,0.06666666666666667,0.014206237297256655,14,0.19888732216159316,1.1038882948289224,2,0.13333333333333333
E02001399,E02001351,15,0,0,0,0,0,0,14,1,0,0,0,11502.45450267978,0.008353150517176822,0,0.01410611453107026,15,0.21159171796605392,1.1744017577736514,1,0.06666666666666667
E02001399,E02001360,14,0,0,4,1,0,0,9,0,0,0,0,10629.380717846774,0.01787907703027967,0,0.01581797269498475,14,0.2214516177297865,1.2291273572692671,1,0.07142857142857142
E02001399,E02001367,18,0,0,1,2,0,0,15,0,0,0,0,8166.564110138261,0.011629180062191683,0,0.01919825389158212,18,0.34556857004847813,1.9180161681062067,2,0.1111111111111111
E02001399,E02001368,29,0,0,1,0,0,0,24,2,2,0,0,9782.71598871391,0.00878902718553759,0.06896551724137931,0.016555955383362502,27,0.4470107953507876,2.481052986620133,4,0.13793103448275862
E02001399,E02001369,33,0,0,5,1,0,0,20,3,3,1,0,8979.167814592973,0.013087674852897937,0.09090909090909091,0.01802439871601833,29,0.5227075627645316,2.90119427363755,6,0.18181818181818182
E02001399,E02001372,62,0,0,0,5,0,0,53,2,2,0,0,7123.733273162729,0.014536592004264865,0.03225806451612903,0.02105337239674757,60,1.263202343804854,7.011177314729394,9,0.14516129032258066
E02001399,E02001373,18,0,0,0,5,0,0,13,0,0,0,0,6463.5677440270265,0.013311886388207732,0,0.022010955661814692,18,0.39619720191266444,2.19902127939565,2,0.1111111111111111
E02001399,E02001374,28,0,0,1,2,1,1,18,4,1,0,0,6833.692290646202,0.013010079586724592,0.03571428571428571,0.02140422316684475,27,0.5779140255048082,3.2076078114918434,4,0.14285714285714285
E02001399,E02001376,15,0,0,0,2,1,0,12,0,0,0,0,6890.1616898352695,0.012694752900696963,0,0.0212918143880251,15,0.31937721582037654,1.7726457692095465,2,0.13333333333333333
E02001399,E02001377,113,0,1,8,14,0,1,79,5,3,2,0,6520.05192954848,0.01555619381558605,0.02654867256637168,0.022090478764699124,108,2.3857717065875055,13.241796573117847,16,0.1415929203539823
E02001399,E02001381,23,0,0,2,1,0,0,18,0,1,1,0,4887.866221243411,0.01724039687845453,0.043478260869565216,0.02471154728265157,21,0.518942492935683,2.8802969310210975,4,0.17391304347826086
E02001399,E02001383,35,0,0,0,8,0,0,22,3,0,2,0,5830.867648669187,0.014067952601226228,0,0.023053102226938495,33,0.7607523734889703,4.222419162924226,4,0.11428571428571428
E02001399,E02001384,19,0,0,0,1,0,0,14,3,1,0,0,3829.21215004879,0.01914871063371503,0.05263157894736842,0.026254384410925286,18,0.47257891939665514,2.622964258531347,4,0.21052631578947367
E02001399,E02001386,20,0,0,0,0,0,0,19,1,0,0,0,5043.860813341748,0.013994956251428544,0,0.024218718698262368,20,0.48437437396524735,2.688432806696906,3,0.15
E02001399,E02001387,26,0,0,0,3,0,0,21,1,0,1,0,3491.8788342943385,0.013661590515874138,0,0.02612936108579295,25,0.6532340271448237,3.6256579278756034,4,0.15384615384615385
E02001399,E02001388,30,0,0,0,2,1,0,23,3,0,1,0,2897.412141304124,0.016298030525411393,0,0.026877185456685142,29,0.7794383782438691,4.326132470046391,4,0.13333333333333333
E02001399,E02001389,12,0,0,0,2,0,0,7,2,0,1,0,4340.519100781759,0.011284944068852703,0,0.024948126767372694,11,0.27442939444109965,1.523170974338853,2,0.16666666666666666
E02001399,E02001390,36,0,0,0,5,0,0,25,1,3,2,0,5582.599116097298,0.01186007022617523,0.08333333333333333,0.023255311950775584,31,0.7209146704740431,4.001307160544713,7,0.19444444444444445
E02001399,E02001393,129,0,1,1,17,0,1,79,10,11,9,0,3470.668233698185,0.015288891322668103,0.08527131782945736,0.026295331211118617,109,2.8661911020119293,15.908277983063744,27,0.20930232558139536
E02001399,E02001394,99,0,0,1,4,1,0,60,4,4,25,0,2387.241917220357,0.0109676884085892,0.04040404040404041,0.026658719396263852,70,1.8661103577384697,10.357509761697163,14,0.1414141414141414
E02001399,E02001395,55,0,0,3,5,1,0,31,5,1,9,0,1683.192058483775,0.018334213412830654,0.01818181818181818,0.027316207806039224,45,1.2292293512717651,6.822616332611503,8,0.14545454545454545
E02001399,E02001396,39,0,0,1,5,0,0,31,0,0,2,0,4657.24114859481,0.014306953408755058,0,0.02478578459764179,37,0.9170740301127461,5.0900543902468005,5,0.1282051282051282
E02001399,E02001397,21,0,0,0,2,0,0,14,3,0,2,0,4167.701670715218,0.008863080049952461,0,0.024958080882645155,19,0.47420353677025795,2.6319814049376866,3,0.14285714285714285
E02001399,E02001398,40,0,0,0,6,1,0,23,2,1,7,0,3872.6611303590603,0.008574025288438803,0.025,0.025279477790540163,32,0.8089432892972852,4.489894169876467,5,0.125
E02001399,E02001399,100,0,0,4,2,0,1,44,3,2,44,0,0,0.007979049501334459,0.02,0.018956982834180975,54,1.0236770730457727,5.681735398407298,8,0.08
E02001399,E02001400,38,0,0,1,1,1,0,28,0,2,5,0,1553.7154100351258,0.010730582108414547,0.05263157894736842,0.026551510323780374,31,0.8230968200371916,4.568450795530011,7,0.18421052631578946
E02001399,E02001401,54,0,0,2,3,1,1,35,5,3,4,0,4448.094538878856,0.008932974015194583,0.05555555555555555,0.02461193153652319,47,1.15676078221659,6.420392579716823,9,0.16666666666666666
E02001399,E02001402,116,0,0,1,6,0,0,58,3,7,41,0,368.13334381826405,0.010862444140368393,0.0603448275862069,0.023926959590855588,68,1.62703325217818,9.03055530567027,16,0.13793103448275862
E02001399,E02001403,53,0,0,5,8,1,1,34,0,2,2,0,2301.3915735029177,0.015524828591276685,0.03773584905660377,0.027099282386407936,49,1.327864836933989,7.370074847784377,9,0.16981132075471697
E02001399,E02001405,28,0,0,0,7,0,0,19,1,1,0,0,7080.382690127437,0.010740974807548613,0.03571428571428571,0.02085069336460523,27,0.5629687208443412,3.124656587160223,4,0.14285714285714285
E02001399,E02006932,227,0,3,40,42,1,4,111,13,10,3,0,7403.73458831655,0.012182551557897894,0.04405286343612335,0.020440898254899025,214,4.374352226548392,24.27905493353807,34,0.14977973568281938
E02001399,E02006933,128,0,1,9,51,0,0,50,10,5,2,0,7132.493386854518,0.011168787742059658,0.0390625,0.020798876447845737,121,2.516664050189334,13.968290974140489,19,0.1484375
E02001399,E02006934,227,0,15,65,42,1,4,80,16,4,0,0,8488.590539300349,0.01415122893934091,0.01762114537444934,0.018856287502645255,223,4.204952113089892,23.338830084829034,27,0.11894273127753303
E02001400,E02001346,37,0,0,1,1,0,0,31,2,2,0,0,5025.087544722557,0.009623924786736415,0.05405405405405406,0.023887650357661494,35,0.8360677625181523,4.640443677841525,7,0.1891891891891892
E02001400,E02001347,15,0,0,0,3,0,0,11,0,0,1,0,13998.56843127163,0.014701529824461346,0,0.0112692041782514,14,0.15776885849551958,0.8756676609091391,1,0.06666666666666667
E02001400,E02001351,11,0,0,1,1,0,0,9,0,0,0,0,11734.490695916611,0.01650424955698073,0,0.014188989894566439,11,0.15607888884023083,0.8662877884224774,1,0.09090909090909091
E02001400,E02001360,21,0,1,1,2,0,0,17,0,0,0,0,11860.51372979966,0.013028337903352148,0,0.013851770473672092,21,0.29088717994711394,1.6145169514551492,2,0.09523809523809523
E02001400,E02001367,13,0,0,0,2,0,0,11,0,0,0,0,8246.1025916971,0.009522838075844885,0,0.01893652716421701,13,0.24617485313482113,1.3663492268047401,1,0.07692307692307693
E02001400,E02001368,25,0,0,2,5,0,0,15,3,0,0,0,11013.849000666796,0.013541776000849513,0,0.015037457073612277,25,0.3759364268403069,2.0865674929830336,2,0.08
E02001400,E02001369,22,0,0,1,5,0,0,13,1,2,0,0,10210.30082654586,0.00918959055474513,0.09090909090909091,0.015953351154240212,20,0.3190670230848042,1.7709241002453424,4,0.18181818181818182
E02001400,E02001372,43,0,0,0,10,0,0,30,1,1,1,0,6945.1443032884445,0.009313095473980957,0.023255813953488372,0.020961364401171582,41,0.8594159404480348,4.7700335382824,6,0.13953488372093023
E02001400,E02001373,19,0,0,1,5,0,0,12,0,1,0,0,6637.174534431049,0.009657720531830128,0.05263157894736842,0.02146802806958077,18,0.3864245052524538,2.144779685035225,3,0.15789473684210525
E02001400,E02001374,30,0,0,1,4,1,0,20,1,1,1,1,7333.327021099029,0.00931018270336662,0.03333333333333333,0.020351918370923608,28,0.5698537143858611,3.1628705049597765,4,0.13333333333333333
E02001400,E02001377,98,0,0,5,23,0,2,59,5,2,2,0,7086.60521924897,0.008647822425698672,0.02040816326530612,0.020692470443510375,94,1.9450922216899753,10.79588438594294,13,0.1326530612244898
E02001400,E02001378,16,0,0,0,2,1,0,13,0,0,0,0,5000.64104318212,0.011197986772014128,0,0.024050556869614846,16,0.38480890991383754,2.1358126138106974,2,0.125
E02001400,E02001381,21,0,0,0,3,0,0,16,1,0,0,1,5387.500951696237,0.010899868567709536,0,0.023468367266373753,21,0.49283571259384884,2.7353959442623466,3,0.14285714285714285
E02001400,E02001383,20,0,0,2,0,0,0,16,2,0,0,0,7062.000660622071,0.017277678433384167,0,0.021350742452677055,20,0.4270148490535411,2.3700690846717527,2,0.1
E02001400,E02001384,13,0,0,0,3,0,0,9,0,1,0,0,4465.04498360861,0.009787932579393338,0.07692307692307693,0.02466161334474711,12,0.2959393601369653,1.642558168533894,3,0.23076923076923078
E02001400,E02001385,11,0,0,0,2,0,0,8,0,0,1,0,6086.2870711228425,0.010328698375752439,0,0.02237171821173489,10,0.2237171821173489,1.2417019647476635,1,0.09090909090909091
E02001400,E02001386,22,0,0,1,3,0,0,16,2,0,0,0,4922.004527008686,0.010144077534781335,0,0.02407467290050995,22,0.5296428038112189,2.939687081173241,3,0.13636363636363635
E02001400,E02001387,26,0,0,0,7,0,0,15,2,1,1,0,3460.76612176627,0.010262808840850218,0.038461538461538464,0.025860007981457492,24,0.6206401915549798,3.444751708212322,4,0.15384615384615385
E02001400,E02001388,30,0,0,0,8,0,0,16,2,0,4,0,3071.0189317081467,0.014358658140752281,0,0.02657123849536459,26,0.6908522008794793,3.8344508323564006,4,0.13333333333333333
E02001400,E02001389,11,0,0,0,3,0,0,6,2,0,0,0,5571.652112734643,0.013016679259457866,0,0.02336353868907505,11,0.25699892557982557,1.4264262932791565,1,0.09090909090909091
E02001400,E02001390,24,0,0,0,2,0,0,17,4,1,0,0,6813.732128050182,0.0216846540710557,0.041666666666666664,0.02207954974306589,23,0.5078296440905155,2.818617063098614,4,0.16666666666666666
E02001400,E02001393,82,0,0,0,19,0,0,45,6,7,5,0,3292.079263823901,0.015769423014287454,0.08536585365853659,0.026509010459798955,70,1.855630732185927,10.299344485721235,17,0.2073170731707317
E02001400,E02001394,66,0,0,2,17,0,1,32,6,1,7,0,3618.3749291732424,0.009932699877084616,0.015151515151515152,0.025672471839751965,58,1.489003366705614,8.264445262789083,9,0.13636363636363635
E02001400,E02001395,54,0,0,1,17,1,0,25,4,4,2,0,2583.847124044897,0.006910924369249118,0.07407407407407407,0.026215827609853148,48,1.258359725272951,6.984299231925573,11,0.2037037037037037
E02001400,E02001396,29,0,0,6,4,0,0,18,0,1,0,0,5888.374160547696,0.010284162203414472,0.034482758620689655,0.022670604232504207,28,0.6347769185101177,3.5232150674821003,5,0.1724137931034483
E02001400,E02001397,35,0,0,0,6,2,0,18,6,1,1,1,2671.087841900209,0.015568760031631006,0.02857142857142857,0.02695237951037436,33,0.8894285238423538,4.936612982092536,6,0.17142857142857143
E02001400,E02001398,25,0,0,0,9,0,0,12,3,0,1,0,5103.794142311947,0.013902364777714761,0,0.024124893721418468,24,0.5789974493140433,3.213621160398929,3,0.12
E02001400,E02001399,43,0,0,0,5,1,0,16,5,1,15,0,2017.9302469405407,0.015494612803408163,0.023255813953488372,0.027130262046312265,27,0.7325170752504312,4.065704220575094,5,0.11627906976744186
E02001400,E02001400,82,0,0,5,8,1,0,28,1,2,37,0,0,0.01678505399994303,0.024390243902439025,0.019536519550176008,43,0.8400703406575684,4.662659267599677,7,0.08536585365853659
E02001400,E02001401,66,0,0,1,9,1,0,38,4,6,7,0,2894.379128843731,0.013408729109787342,0.09090909090909091,0.026617049748465595,53,1.4107036366686765,7.829856700096216,14,0.21212121212121213
E02001400,E02001402,61,0,0,2,7,2,0,35,3,1,11,0,1453.3236043058535,0.01629136953407037,0.01639344262295082,0.026984364646721385,49,1.322233867689348,7.3388211662015435,8,0.13114754098360656
E02001400,E02001403,43,0,0,2,5,2,0,18,4,2,10,0,1567.881138482671,0.014421860860844125,0.046511627906976744,0.0268950967113153,31,0.8337479980507743,4.627568242572614,7,0.16279069767441862
E02001400,E02001405,21,0,0,0,4,0,0,13,2,0,2,0,5718.9827720950625,0.018217951990672512,0,0.023554613804614693,19,0.44753766228767916,2.483977266751445,2,0.09523809523809523
E02001400,E02006932,175,0,6,32,58,1,0,68,5,2,3,0,8634.867600269434,0.018732175116742928,0.011428571428571429,0.01892094234966144,170,3.2165601994424446,17.852938614620122,20,0.11428571428571428
E02001400,E02006933,115,0,3,21,34,0,2,45,8,1,1,0,8363.626398807402,0.01799918200819999,0.008695652173913044,0.019305468059921647,113,2.181517890771146,12.108122520879224,13,0.11304347826086956
E02001400,E02006934,189,0,3,76,36,0,0,57,12,0,2,3,9719.723551253235,0.008240506544113327,0,0.01661772124509192,187,3.107513872832189,17.247696600041888,17,0.08994708994708994
E02001401,E02001341,19,0,0,1,5,0,1,10,1,0,1,0,5922.638207760763,0.016028383915593834,0,0.023065520975415418,18,0.4151793775574775,2.304378429750718,2,0.10526315789473684
E02001401,E02001342,12,0,0,0,3,0,0,9,0,0,0,0,5765.460834035923,0.014974276408471423,0,0.023224788096316163,12,0.27869745715579397,1.5468600884620691,2,0.16666666666666666
E02001401,E02001343,19,0,0,0,1,0,0,17,1,0,0,0,6843.377814436236,0.008569579768536995,0,0.0210671941864997,19,0.40027668954349427,2.2216637414471707,2,0.10526315789473684
E02001401,E02001344,19,0,0,0,2,0,0,8,2,0,7,0,1832.2737758480798,0.009237569996029718,0,0.026536123730475005,12,0.31843348476570005,1.7674077598009954,2,0.10526315789473684
E02001401,E02001345,18,0,0,0,2,0,0,10,2,0,4,0,1988.1596079881688,0.017516636471274147,0,0.02731568665343564,14,0.38241961314809897,2.1225512520310437,2,0.1111111111111111
E02001401,E02001346,77,0,0,2,1,2,0,46,4,8,14,0,2561.3890314241785,0.012669269993091389,0.1038961038961039,0.026743919160907736,55,1.4709155538499255,8.164052112167708,16,0.2077922077922078
